id,title,brand,reference,price_raw,price,price_original_raw,price_original,discount_percent,url,image_small,image_large,description,promo_type,scrape_date
,K-reine Shampoing sans sulfate réparateur restructurant 500 ml,K-reine,6192427309607,"31,900 TND",31.9,,,0.0,https://cosmetique.tn/shampoing-cheveux-fins-cassants/7471-shampoing-sans-sulfate-reparateur-restructurant-500-ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/18439-thickbox_default/shampoing-sans-sulfate-reparateur-restructurant-500-ml-k-reine.jpg,"Ce shampooing sans sulfate et sans sel est conçu pour traiter les cheveux abimés et défibrés. Il est idéal pour préserver les résultats du lissage brésilien. Sa formule riche en kératine et en argan respecte les cheveux sensibilisés et répare la matière interne de la fibre capillaire endommagée.
Utilisation : appliquer sur les cheveux mouillés, masser...",Standard,2025-11-24
,K-reine Sérum Hydratant Réparateur Restructurant Huile D’argan 100 ml,K-reine,6192427311143,"17,900 TND",17.9,,,0.0,https://cosmetique.tn/serums-ampoules-capillaires/7689-serum-hydratant-reparateur-restructurant-huile-dargan-100-ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/18819-thickbox_default/serum-hydratant-reparateur-restructurant-huile-dargan-100-ml-k-reine.jpg,"Sérum Hydratant Réparateur Restructurant Kératine, Huile D’argan Et Vitamine E 100 ml sans sulfate sans sel
CHEVEUX DÉFIBRÉS ABIMÉS
FACILITE LE BRUSHING
Ce sérum est conçu pour traiter les cheveux abimés et défibrés, enrichi en kératine et en huile d’argan pour réparer les lésions des cheveux, combler et reconstruire la fibre capillaire, former un film...",Standard,2025-11-24
,K-reine Pack capillaire nutritif lissant,K-reine,9990000000030,"65,000 TND",65.0,,,0.0,https://cosmetique.tn/bons-plans-/1138-pack-capillaire-hydratant-nutritif-lissant-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/18607-thickbox_default/pack-capillaire-hydratant-nutritif-lissant-k-reine.jpg,"CHEVEUX AFFAIBLIS ET CASSÉES / POINTES SÈCHES ET FOURCHUES 

Au beurre de karité - À la vitamine E 

• Le beurre de karité Nourrit la fibre capillaire en profondeur, restructure le cheveu et lisse les écailles et rééquilibre le taux d'hydratation.

• Facilite le démêlage et le coiffage tout en apportant les éléments essentiels pour protéger les cheveux...",Standard,2025-11-24
,k-reine Masque pour cheveux nutritif lissant 420 ml,K-reine,6192427307245,"25,501 TND",25.501,,,0.0,https://cosmetique.tn/masques/160-masque-pour-cheveux-nutritif-lissant-420-ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/18428-thickbox_default/masque-pour-cheveux-nutritif-lissant-420-ml-k-reine.jpg,"MASQUE NUTRITIF LISSANT
CHEVEUX AFFAIBLIS ET CASSÉES / POINTES SÈCHES ET FOURCHUES 
Au beurre de karité - À la vitamine E 
USAGE PROFESSIONNEL / PROFESSIONAL USE
• Le beurre de karité Nourrit la fibre capillaire en profondeur, restructure le cheveu et lisse les écailles et rééquilibre le taux d'hydratation.
• Facilite le démêlage et le coiffage tout en...",Standard,2025-11-24
,K-reine - Sun&Sea écran protecteur pour cheveux 200ml,K-reine,6192427307283-N,"32,000 TND",32.0,"45,000 TND",45.0,13.0,https://cosmetique.tn/cheveux-solaire/8263-k-reine-sunsea-ecran-protecteur-pour-cheveux-200ml-6192427307283.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/22077-thickbox_default/k-reine-sunsea-ecran-protecteur-pour-cheveux-200ml.jpg,"ECRAN PROTECTEUR POUR CHEVEUX
UV solaire, sel de mer et chlore de piscine abîment la fibre capillaire. Les cheveux se dessèchent et deviennent faibles et cassants et la couleur perd son éclat. Cet écran solaire permet de protéger les cheveux contre les dégâts de ce trio infernal.
Il gaine et hydrate la fibre capillaire et lui conserve contre le...",Standard,2025-11-24
,k-reine Sérum anti frizz anti statique 500ml,K-reine,6192427304879,"41,900 TND",41.9,,,0.0,https://cosmetique.tn/serums-ampoules-capillaires/136-serum-anti-frizz-anti-statique-500ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/200-thickbox_default/serum-anti-frizz-anti-statique-500ml-k-reine.jpg,"Facilite le Brushing Au pépin de Raisin À LA VITAMINE E 
USAGE PROFESSIONNEL/ PROFESSIONAL USE 
Ce sérum lisse instantanément tout type de cheveux sans les alourdir, gaine la fibre capillaire et dompte les mèches rebelles et frisottées. Facilite le démêlage, le coiffage et le brushing, apporte brillance et préserve le volume de la coiffure. Les cheveux...",Standard,2025-11-24
,k-reine Sérum Hydratant Réparateur Restructurant Huile D’argan 200 ml,K-reine,6192427305593,"29,500 TND",29.5,,,0.0,https://cosmetique.tn/serums-ampoules-capillaires/147-serum-reparateur-restructurant-200-ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/18766-thickbox_default/serum-reparateur-restructurant-200-ml-k-reine.jpg,"Sérum Hydratant Réparateur Restructurant Kératine, Huile D’argan Et Vitamine E 200 ml sans sulfate sans sel
CHEVEUX DÉFIBRÉS ABIMÉS
FACILITE LE BRUSHING
Ce sérum est conçu pour traiter les cheveux abimés et défibrés, enrichi en kératine et en huile d’argan pour réparer les lésions des cheveux, combler et reconstruire la fibre capillaire, former un film...",Standard,2025-11-24
,k-reine Shampoing sans sulfate protect color 270ml,K-reine,6192427307153,"17,950 TND",17.95,,,0.0,https://cosmetique.tn/shampoing-cheveux-colores/252-shampoing-sans-sulfate-protect-color-270ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/18437-thickbox_default/shampoing-sans-sulfate-protect-color-270ml-k-reine.jpg,Ce shampoing ravivant ultra protect color sans sulfate (SLS) et sans sel (chlorure de sodium) a été formulé pour protéger la splendeur des cheveux colorés et prolonger la durée de votre teinture. Sa composition riche en protéine de soja et en vitamine F restitue à la fibre capillaire les éléments protéiques perdus durant les agressions chimiques en...,Standard,2025-11-24
,K-reine Protéine kératine primer 200 ml,K-reine,6192427307405,"29,900 TND",29.9,,,0.0,https://cosmetique.tn/proteine/287-proteine-keratine-primer-200-ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/8415-thickbox_default/proteine-keratine-primer-200-ml-k-reine.jpg,"PROTEIN KERATIN PRIMER 
SANS RINÇAGE 
Prolongateur de lissage 
Protein and Keratin Primer defense
Anti Humidité Anti Statique 
Protection UV 
Protection chaleur
Protein and Keratin Primer defense Prolongateur de lissage SANS RINÇAGE Anti Humidité Anti Statique Et Protection UV 
Ce primer est spécialement conçu pour prolonger la durée de votre lissage. Il...",Standard,2025-11-24
,k-reine Sérum reconstituant intensif à la kératine 1000 ml,K-reine,6192427304909,"76,900 TND",76.9,,,0.0,https://cosmetique.tn/serums-ampoules-capillaires/143-serum-reconstituant-intensif-a-la-keratine-1000-ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/356-thickbox_default/serum-reconstituant-intensif-a-la-keratine-1000-ml-k-reine.jpg,"Le sérum reconstituant intensif k-reine est spécialement conçu pour réparer et combler en profondeur les cheveux abîmés, usées et fragilisés, et plus spécifiquement les pointes cassantes et fourchues.
Il est composé de la kératine concentré qui nourrit et gaine les cheveux, permet de réparer et de reconstruire la structure interne de la fibre capillaire....",Standard,2025-11-24
,k-reine Silver conditionner  anti jaunissement 500 ml,K-reine,6192427307764,"22,000 TND",22.0,,,0.0,https://cosmetique.tn/apres-shampoing/249-silver-conditionner-anti-jaunissement-500-ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/371-thickbox_default/silver-conditionner-anti-jaunissement-500-ml-k-reine.jpg,"SILVER CONDITIONNER 500 ML K-REINE ANTI JAUNISSEMENT
ANTI-YELLOWNESS CONDITIONNER Pour Cheveux Blancs, Gris, Méchés ou décolorés
Neutralise les effets dorés indésirables
Ce conditionner est spécialement conçu pour corriger les nuances et les reflets indésirables. II adoucit la texture des cheveux et répare leurs structures. Sa formule riche apporte du...",Standard,2025-11-24
,k-reine Sérum anti frizz anti statique 1000 ml,K-reine,6192427304886,"76,900 TND",76.9,,,0.0,https://cosmetique.tn/serums-ampoules-capillaires/137-serum-anti-frizz-anti-statique-1000-ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/354-thickbox_default/serum-anti-frizz-anti-statique-1000-ml-k-reine.jpg,"Facilite le Brushing Au pépin de Raisin À LA VITAMINE E 
USAGE PROFESSIONNEL/ PROFESSIONAL USE 
Ce sérum lisse instantanément tout type de cheveux sans les alourdir, gaine la fibre capillaire et dompte les mèches rebelles et frisottées. Facilite le démêlage, le coiffage et le brushing, apporte brillance et préserve le volume de la coiffure. Les cheveux...",Standard,2025-11-24
,k-reine Sérum réparateur restructurant 500 ml,K-reine,6192427304787,"41,900 TND",41.9,,,0.0,https://cosmetique.tn/serums-ampoules-capillaires/148-serum-reparateur-restructurant-500-ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/216-thickbox_default/serum-reparateur-restructurant-500-ml-k-reine.jpg,"SÉRUM RÉPARATEUR RESTRUCTURANT 
A la pro-kératine/A l'huile d'argan à la vitamine E 
USAGE PROFESSIONNEL/ PROFESSIONAL USE
Sulfate free
•Répare les lésions des cheveux abîmés et cassants
•Omble et reconstruit la fibre capillaire
•Forme un film protecteur pour protéger les cheveux agressés et endommagées par les colorations et les brushings à répétition....",Standard,2025-11-24
,K-reine Masque colorant ravive crazy tone pink magenta,K-reine,6192427309546,"21,500 TND",21.5,,,0.0,https://cosmetique.tn/masque-colorant-/5169-masque-colorant-ravive-crazy-tone-pink-magenta-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/12269-thickbox_default/masque-colorant-ravive-crazy-tone-pink-magenta-k-reine.jpg,"Ce masque colorant ravive, intensifie et ajoute de la profondeur à la couleur des cheveux naturels, colorés ou méchés. Il redonne brillance et hydrate la chevelure pour un toucher soyeux.Sur cheveux préalablement lavés et essorés, appliquer le masque uniformément avec un peigne. Laisser poser 3 à 5 minutes, puis rincer.Pour obtenir les résultats les plus...",Standard,2025-11-24
,K-reine Masque colorant ravive crazy tone fire orange,K-reine,6192427309560,"21,500 TND",21.5,,,0.0,https://cosmetique.tn/masque-colorant-/5167-masque-colorant-ravive-crazy-tone-fire-orange-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/12264-thickbox_default/masque-colorant-ravive-crazy-tone-fire-orange-k-reine.jpg,"Ce masque colorant ravive, intensifie et ajoute de la profondeur à la couleur des cheveux naturels, colorés ou méchés. Il redonne brillance et hydrate la chevelure pour un toucher soyeux.Sur cheveux préalablement lavés et essorés, appliquer le masque uniformément avec un peigne. Laisser poser 3 à 5 minutes, puis rincer.Pour obtenir les résultats les plus...",Standard,2025-11-24
,Masque colorant ravive K-REINE Crazy Tone Radiant Red – soin couleur intense &...,K-reine,6192427309577,"21,500 TND",21.5,,,0.0,https://cosmetique.tn/masque-colorant-/5168-masque-colorant-ravive-k-reine-crazy-tone-radiant-red-soin-couleur-intense-brillance-pour-cheveux-meches.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/12267-thickbox_default/masque-colorant-ravive-k-reine-crazy-tone-radiant-red-soin-couleur-intense-brillance-pour-cheveux-meches.jpg,"Redonnez éclat, profondeur et intensité à votre couleur avec ce masque K-REINE Crazy Tone Radiant Red. Idéal pour cheveux naturels, colorés ou méchés : appliquez en 3-5 minutes pour un effet vibrant et soyeux.",Standard,2025-11-24
,K-reine Shampoing sans sulfate hydratant nutritif lissant 500 ml,K-reine,6192427309614,"31,900 TND",31.9,,,0.0,https://cosmetique.tn/tout-type-de-cheveux/7470-shampoing-sans-sulfate-hydratant-nutritif-lissant-500ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/18440-thickbox_default/shampoing-sans-sulfate-hydratant-nutritif-lissant-500ml-k-reine.jpg,"Ce shampoing sans sulfate (SLS) et sans sel (chlorure de sodium) permet de laver et soigner les cheveux en douceur et en un seul geste. Son mélange est enrichit par le beurre de karité et la provitamine B5 qui revitalisent et renforcent les cheveux affaiblis et cassants, réparent les pointes fourchues et leur donnant souplesse et brillance. Ce produit est...",Standard,2025-11-24
,k-reine Facilitateur de brushing 200 ml,K-reine,6192427307528,"19,900 TND",19.9,,,0.0,https://cosmetique.tn/fixateur-cheveux/162-facilitateur-de-brushing-200-ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/21640-thickbox_default/facilitateur-de-brushing-200-ml-k-reine.jpg,"Ce soin est spécialement conçu pour faciliter le démêlage et le brushing. Il apporte brillance fluidité et souplesse aux cheveux et les protège contre les agressions du séchoir et du fer à lisser. Instantanément, la surface des cheveux est lissée et uniformisée pour une triple action anti-frizz/anti- humidité/ anti -statique tandis que la fibre est...",Standard,2025-11-24
,k-reine Sérum réparateur ultra nutri-liss 60 ml,K-reine,6192427303919,"13,800 TND",13.8,,,0.0,https://cosmetique.tn/serums-ampoules-capillaires/180-serum-reparateur-ultra-nutri-liss-60-ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/259-thickbox_default/serum-reparateur-ultra-nutri-liss-60-ml-k-reine.jpg,"Sérum Réparateur ULTRA NUTRl-LISS
Pour cheveux ternes et abîmés
Anti fourches et frisottis
A la kératine, A l'huile d'argan et à la vitamine E 
Sans rinçage
Il est formulé à base de silicone, kératine, argan et vitamine E, conçu pour faire briller, sceller, adoucir et hydrater vos cheveux. Il aide à éliminer les cheveux rêches, les pointes fourchues,...",Standard,2025-11-24
,K-reine Protéine kératine smoothing conditionner 500 ml,K-reine,6192427307351,"31,900 TND",31.9,,,0.0,https://cosmetique.tn/proteine/284-proteine-keratine-smoothing-conditionner-500-ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/8413-thickbox_default/proteine-keratine-smoothing-conditionner-500-ml-k-reine.jpg,"Après shampoing prolongateur de lissage
Protéine & kératine
• Renforce la fibre capillaire
• Apporte élasticité, intensité et brillance
Cet après shampoing liss & repair est spécialement conçus pour les cheveux lissés (type lissage brésilien) ou traités chimiquement (coloration, décoloration, défrisage-). Ce soin riche en protéines et en kératine...",Standard,2025-11-24
,k-reine Silver shampoing 250 ml,K-reine,6192427307726,"14,800 TND",14.8,,,0.0,https://cosmetique.tn/shampoing-cheveux-colores/245-silver-shampoing-250-ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/363-thickbox_default/silver-shampoing-250-ml-k-reine.jpg,"SILVER SHAMPOING 250 ML K-REINE
ANTI-YELLOWNESS SHAMPOO Pour Cheveux Blancs, Gris, Méchés ou décolorés
Neutralise les effets dorés indésirables
Ce shampoing est spécialement conçu pour corriger les nuances et les reflets indésirables. II neutralise les effets dores et le jaunissement des cheveux gris, blanc, méchés ou décolorés. Ce shampoing neutralise...",Standard,2025-11-24
,Dose anti residue shampoo 100ml - brasil cacau,Brasil cacau,0000000000069,"10,000 TND",10.0,,,0.0,https://cosmetique.tn/keratine/1685-dose-anti-residue-shampoo-100ml-brasil-cacau.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/7187-thickbox_default/dose-anti-residue-shampoo-100ml-brasil-cacau.jpg,"Le lissage brésilien Brasil Cacau est adapté à tous les types de cheveux. Il hydrate et élimine les frisottis tout en favorisant un effet naturel lisse jusqu à 4/6 mois.
Offre une luminosité extrême. Est compatible avec toutes les techniques.",Standard,2025-11-24
,K-reine Protéine kératine sérum 200 ml,K-reine,6192427307375,"32,900 TND",32.9,,,0.0,https://cosmetique.tn/proteine/286-proteine-keratine-serum-200-ml-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/8414-thickbox_default/proteine-keratine-serum-200-ml-k-reine.jpg,"PROTÉINE KÉRATINE SÉRUM 200 ML K-REINE
Sérum Prolongateur De lissage
Renforce et protège la fibre capillaire
Ce soin riche en protéine et en kératine apporte les acides aminés essentiels qui renforcent la structure interne des cheveux. Il offre légèreté, protection, résistance et douceur. Ce sérum prolonge la durée de votre lissage pour plusieurs mois....",Standard,2025-11-24
